CommodityCode,ValueUSD
1,59515595
2,931886745
3,919297718
4,1007486650
5,18179521
6,14202682
7,904983849
8,801671071
9,686966786
10,1777202754
11,463915253
12,528751168
13,64096524
14,7355567
15,2167256204
16,173583750
17,910515865
18,1219374620
19,887084651
20,371746924
21,1138858345
22,442758041
23,1085803572
24,208742390
25,435121440
26,2313500967
27,22648671993
28,2216272767
29,3123991441
30,1740858562
31,770859188
32,735730537
33,986460662
34,652858609
35,317679617
36,25930160
37,91727691
38,3432709396
39,7925851470
40,3812582243
41,69192465
42,398403770
43,30152702
44,809215716
45,851165
46,4648642
47,508620881
48,1714407569
49,132009905
50,2912555
51,9045298
52,351514696
53,3942881
54,317039448
55,153006702
56,216576516
57,81835826
58,45024545
59,146195555
60,93716081
61,645050033
62,473339049
63,682740064
64,423489621
65,33277616
66,7550138
67,14691147
68,341484679
69,382109394
70,736525617
71,3729642767
72,5087717443
73,2496443439
74,2561050145
75,145098681
76,4888729220
78,86932291
79,400667077
80,96714608
81,175955540
82,410286233
83,351478718
84,17987778735
85,57275729326
86,112201656
87,4500253719
88,1690234802
89,2453679059
90,5380128738
91,456671019
92,50140039
93,18824201
94,1260856993
95,444317683
96,309293410
97,71568105
99,1111525016
101,35256
102,34677684
104,6516397
105,16875877
106,1410380
201,24557082
202,489874138
203,47352471
204,209214265
206,14984298
207,142788400
208,138718
209,2318954
210,658417
301,11945892
302,165709603
303,245436660
304,139542528
305,36047320
306,142614767
307,144995720
308,33005225
401,76636336
402,517046199
403,35410102
404,100015740
405,100901718
406,163808030
407,171297
408,1651623
409,11482393
410,363208
502,19883
504,7042575
505,1951650
506,419190
507,5773
508,89552
510,424437
511,8226456
601,368762
602,7835337
603,5471470
604,527112
701,85896319
702,1016552
703,333585028
704,146090488
705,4077019
706,48946638
707,1801618
708,8325609
709,82790212
710,34266853
711,4247222
712,47635793
713,76097766
714,30206726
801,94192663
802,52789396
803,14787900
804,97496291
805,156319538
806,95584767
807,7310848
808,152581343
809,20110381
810,80311277
811,5132624
812,257574
813,24779193
814,17270
901,250176893
902,80437164
903,385570
904,122547180
905,260369
906,9899887
907,13151049
908,9368700
909,35860952
910,164879017
1001,377444857
1003,2679030
1004,8878231
1005,790990880
1006,589062575
1007,339355
1008,7807822
1101,40264414
1102,29468991
1103,118510027
1104,24256971
1105,52810143
1106,10775101
1107,15124982
1108,163739605
1109,8965015
1201,308573486
1202,68517566
1203,383747
1204,954061
1205,21769600
1206,4310593
1207,41736200
1208,1921062
1209,17275530
1210,32539
1211,51934637
1212,8482444
1213,293929
1214,2565768
1301,5490340
1302,58606184
1401,1817974
1404,5537592
1501,75964
1502,46096893
1504,21215992
1505,124830
1507,95037557
1508,4728676
1509,13858980
1510,676473
1511,657670491
1512,122780954
1513,453671085
1514,71721654
1515,98786158
1516,194944013
1517,17668761
1518,334028980
1520,31340710
1521,2069803
1522,758222
1601,3518451
1602,11790716
1603,1511155
1604,122902311
1605,33861114
1701,762987701
1702,86067210
1703,10698444
1704,50762509
1801,972644391
1802,2112887
1803,55931360
1804,35779606
1805,27429186
1806,125477187
1901,493255720
1902,180546821
1903,7924719
1904,29440177
1905,175917210
2001,3119725
2002,17166638
2003,13595269
2004,93364248
2005,49775061
2006,11380717
2007,22241214
2008,127311979
2009,33792069
2101,123477272
2102,21681182
2103,155909868
2104,3670080
2105,58065868
2106,776054073
2201,4839512
2202,85810623
2203,26848097
2204,66474237
2205,81668
2206,7420332
2207,20325511
2208,224807516
2209,6150541
2301,61298037
2302,41288554
2303,29985451
2304,519944655
2305,32307
2306,20316983
2308,7850922
2309,405086659
2401,3960440
2402,182487309
2403,22294640
2501,40364468
2502,65127
2503,9009258
2504,1104032
2505,19508661
2506,39892329
2507,17778101
2508,36917114
2509,21272
2510,24302845
2511,11245763
2512,1629291
2513,5011214
2514,294737
2515,4911000
2516,1732638
2517,4409350
2518,11456575
2519,18584242
2520,37960681
2521,16149625
2522,2006449
2523,75873918
2524,701029
2525,1412971
2526,8069387
2528,7549143
2529,8259290
2530,28900916
2601,1163192174
2602,179345281
2603,280246985
2604,286931
2605,53594
2606,3220584
2607,82373
2608,23235633
2609,329363058
2610,1471739
2611,326706
2612,91222
2613,16724939
2614,54554170
2615,76217272
2616,88602936
2617,19689
2618,9443322
2619,59674462
2620,26678323
2621,669564
2701,2300742744
2702,964865
2703,4289806
2704,285260696
2705,44331
2706,129278
2707,121540919
2708,2200813
2709,4600947545
2710,13379416127
2711,1526365422
2712,32802933
2713,357592495
2714,12918756
2715,22290730
2716,1164528
2801,5943885
2802,3149677
2803,68324154
2804,233934949
2805,71594198
2806,4313001
2807,12888907
2808,24997287
2809,16478933
2810,9019249
2811,73392248
2812,11431617
2813,1562853
2814,10527748
2815,107762309
2816,1383219
2817,12369548
2818,474108640
2819,2585390
2820,7986848
2821,9650390
2822,19832655
2823,8681030
2824,9551757
2825,42565923
2826,31148241
2827,100179627
2828,8837614
2829,2319861
2830,1867964
2831,2812791
2832,6994466
2833,85840103
2834,17339883
2835,97842032
2836,152310713
2837,19325804
2839,10597683
2840,15847721
2841,176157310
2842,21791595
2843,129571730
2844,17618496
2845,520813
2846,14517029
2847,12976543
2849,7266037
2850,10708133
2852,48420
2853,27795718
2901,222414843
2902,465065426
2903,86394644
2904,15601928
2905,328853667
2906,31899370
2907,40566006
2908,4106838
2909,238277320
2910,16966057
2911,3855531
2912,17095252
2913,995620
2914,40741032
2915,154568013
2916,250888532
2917,101579888
2918,47135450
2919,11189238
2920,10018293
2921,44031048
2922,103716845
2923,36495559
2924,16669875
2925,11555443
2926,211582658
2927,5503365
2928,2473919
2929,58012655
2930,70469400
2931,130131736
