CommodityCode,ValueUSD
1,383998112
2,1032625689
3,1849249956
4,333512559
5,59792844
6,132829567
7,868350031
8,3761243468
9,130034432
10,4282533390
11,1444657732
12,254423268
13,27729456
14,9523679
15,469537573
16,6686077096
17,3359438038
18,73633024
19,1555966140
20,2103496182
21,2501315707
22,2058899928
23,1877915236
24,254779790
25,1008763415
26,137304665
27,8491669137
28,766801230
29,4614347455
30,598824144
31,198522265
32,636718668
33,2598523205
34,850274519
35,901166325
36,11052061
37,11112629
38,1241056615
39,13380647264
40,15381605486
41,667927362
42,584096061
43,236668434
44,2377771946
45,182031
46,9228020
47,143425209
48,1516619527
49,74881927
50,10072303
51,42343002
52,443976288
53,22207541
54,776710989
55,1230086992
56,562801742
57,162462223
58,238506856
59,170489966
60,376377116
61,1742168469
62,818724385
63,401598720
64,582716447
65,63532731
66,3003099
67,24604122
68,509864441
69,811716731
70,682519078
71,14751840688
72,1169937710
73,4034443762
74,1949095857
75,8592832
76,1711294219
78,17944507
79,49942146
80,184807084
81,56704063
82,472199741
83,768811893
84,36931555378
85,30977922337
86,82397846
87,26544874844
88,673913699
89,1264933750
90,4918155149
91,879792013
92,19836699
93,1925057428
94,1262029359
95,722612681
96,611278283
97,57230152
101,1574097
102,244993317
103,116358022
104,527983
105,17672267
106,2872424
201,41621
202,565534
203,25723531
204,8033
206,5093729
207,814426361
208,1435892
209,93552
210,185237432
301,30653280
302,47444979
303,113927202
304,250677958
305,68483223
306,995450386
307,319869969
308,22742956
401,86098579
402,32944253
403,135008285
404,7219380
405,2117531
406,4688336
407,25376627
408,15744033
409,19767126
410,4548405
501,499873
502,13618
504,10408231
505,17775563
506,7121097
507,59009
508,2016087
510,145739
511,21753623
601,4189195
602,41417441
603,76454385
604,10768544
701,13103
702,637366
703,10253931
704,3440551
705,407126
706,2088809
707,409342
708,1354145
709,119361545
710,120540251
711,3330547
712,36988012
713,38396439
714,531128860
801,169930251
802,95397767
803,24701872
804,636869992
805,20422579
806,8115700
807,3293855
808,1059189
809,11806
810,2253045654
811,221844423
812,2571715
813,322867372
814,1111287
901,4041052
902,18969599
903,3964
904,33407704
905,1203278
906,200344
907,4
908,75488
909,301264
910,71831730
1001,29061
1002,5346
1003,3580
1004,29616
1005,65636640
1006,4206306641
1007,262170
1008,10260334
1101,11850382
1102,163690955
1103,402611
1104,2257915
1105,992175
1106,28672515
1107,222917
1108,1236381353
1109,186904
1201,1913062
1202,1900767
1203,60366835
1204,19697
1206,170687
1207,36212245
1208,1007026
1209,134794547
1210,5508
1211,11185696
1212,6096739
1213,588654
1214,161800
1301,16579129
1302,11150327
1401,4123664
1404,5400015
1501,5657
1503,7272
1504,19148982
1505,23278
1506,147320
1507,79758359
1508,19912
1509,88069
1510,55733
1511,146820523
1512,5672652
1513,66619036
1514,128886
1515,81309135
1516,30919740
1517,7436815
1518,19261145
1520,10066763
1521,971128
1522,1077159
1601,54611418
1602,2848338517
1603,14441278
1604,2942630248
1605,826055634
1701,2986473799
1702,116578676
1703,63969423
1704,192416139
1801,2655535
1803,2880
1804,3349
1805,344412
1806,70626847
1901,331220445
1902,548816599
1903,33322414
1904,179487430
1905,463119250
2001,14540905
2002,1294499
2003,13659303
2004,33971772
2005,306618074
2006,222987953
2007,35619271
2008,902864520
2009,571939880
2101,119825256
2102,19408265
2103,786834094
2104,63638343
2105,87986139
2106,1423623608
2201,15973249
2202,1590984062
2203,127580077
2204,52799425
2205,303275
2206,5507756
2207,12977207
2208,249847643
2209,2927231
2301,116244189
2302,3773265
2303,40714394
2304,22697287
2305,668
2306,1334733
2307,95350
2308,19518415
2309,1673536932
2401,51478413
2402,198380974
2403,4920402
2501,20678024
2502,33933
2503,283249
2504,127979
2505,885180
2506,83622
2507,3215015
2508,17145008
2509,33165
2510,9632
2511,4082927
2512,128662
2513,252546
2514,6465
2515,123627
2516,555561
2517,11127787
2518,12583241
2519,137762
2520,179454113
2521,2584249
2522,33954553
2523,678467629
2524,73028
2525,138968
2526,1920820
2528,53622
2529,29199315
2530,11423719
2601,13312282
2602,12459989
2603,8436
2604,161532
2605,402500
2606,37219
2607,76734
2608,140310
2609,58888
2610,6
2611,815577
2613,80491836
2614,5017606
2615,3553143
2616,25750
2617,2086490
2618,317844
2619,5752703
2620,7864592
2621,4721221
2701,9765488
2702,1
2703,42724
2704,42896
2705,64569
2706,0
2707,636914336
2709,663858149
2710,6552681584
2711,182779695
2712,63367821
2713,155482643
2714,787261
2715,18498099
2716,207383864
2801,5466564
2802,3032049
2803,152794356
2804,28647832
2805,44100178
2806,1675159
2807,23156522
2808,2023068
2809,645992
2810,1390
2811,55427323
2812,314404
2813,2355173
2814,1367155
2815,27706422
2816,29879
2817,28683263
2818,807869
2819,159886
2820,160049
2821,772772
2822,1529
2823,178838
2824,10800134
2825,35442466
2826,20228447
2827,9348331
2828,1560705
2829,48304
2830,511486
2831,52332
2832,43667274
2833,24643367
2834,5245021
2835,106295130
2836,45026584
2837,279055
2839,8690194
2840,258117
2841,60767
2842,2808899
2843,6293036
2844,915450
2846,6275897
2847,54896174
2849,140310
2852,2312362
2853,1493692
2901,341006228
2902,1213430111
2903,82984008
2904,1830798
2905,227421829
2906,1871350
2907,351164761
2908,72421
2909,113298811
2910,305406578
2912,679091
2914,84536093
2915,12118451
2916,263711308
2917,744354558
2918,179840119
2919,2179
2920,1872153
2921,11101564
2922,251956639
2923,2088649
2924,6523505
2925,226374
2926,89356157
2927,5915493
2928,695448
2929,1914140
2930,3650157
2931,96884205
2932,28463092
2933,69090446
2934,3370633
2935,1136
2936,50647183
2937,136389
2938,9542651
2939,83763
2940,40078513
2941,15664953
2942,1355499
3001,513042
3002,41926271
3003,13239515
3004,410641097
3005,74343607
3006,58160609
3101,6026323
3102,95219719
3103,6535130
3104,2211491
3105,88529601
3201,11553
3202,4220922
3203,3147382
3204,188389217
3205,196457
3206,69829270
3207,23889287
3208,149297114
3209,42968500
3210,4603538
3211,14546217
3212,8119296
3213,2127630
3214,91069750
3215,34302527
3301,17126928
3302,93407235
3303,113105972
3304,984024073
3305,816738410
3306,304906748
3307,269213836
3401,278624808
3402,412278163
3403,47307333
3404,68252379
3405,8386617
3406,19466168
3407,15959047
3501,589403
3502,319811
3503,9054089
3504,28607493
3505,773550727
3506,67879358
3507,21165442
3603,7415019
3604,2443389
3605,75566
3606,1118086
3701,3539730
3702,2776327
3703,396489
3704,35049
3705,714
3706,672191
3707,3692125
3801,471001
3802,33716219
3803,57802
3804,48674
3805,198289
3806,1685455
3807,159796
3808,254078122
3809,65019930
3810,13671388
3811,16848087
3812,30040424
3813,2365655
3814,12992340
3815,98505663
3816,14882081
3817,81551143
3818,33516139
3819,11535688
3820,12826743
3821,438917
3822,26914979
3823,98308880
3824,418718717
3825,3934518
3826,8569950
3901,3394465175
3902,1376512746
3903,588582619
3904,469355950
3905,8756627
3906,191133263
3907,2161808618
3908,253441550
3909,80437390
3910,244029751
3911,139899689
3912,137135365
3913,19407243
3914,765592
3915,107310844
3916,2578804
3917,124750702
3918,49481265
3919,149086933
3920,910102215
3921,292260263
3922,13577204
3923,1302089650
3924,266088174
3925,43282064
3926,1054307559
4001,4142531651
4002,2167568341
4003,21410780
4004,3157562
4005,251641360
4006,3262317
4007,294167569
4008,40410708
4009,375502135
4010,131617897
4011,5599733230
4012,93412205
4013,86422060
4014,224338540
4015,1207155265
4016,710983594
4017,28290264
4101,2191901
4102,1068
4103,3784764
4104,100243671
4105,3320555
4106,35845905
4107,476824582
4112,115011
4113,24536724
4114,20304786
4115,758392
4201,4479407
4202,451752715
4203,67120407
4205,60706885
4206,36646
4301,4836
4302,231734518
4303,768129
4304,4160948
4401,286048901
4402,6972118
4403,3732109
4404,8169
4405,206989
4407,957385688
4408,6856221
4409,8294694
4410,331181241
4411,594424017
4412,29007244
4413,25887
4414,17476876
4415,16297263
4416,636970
4417,382844
4418,40888671
4419,36825774
4420,26213324
4421,14906936
4501,53764
4503,1498
4504,126769
4601,5757982
4602,3470037
4701,303343
4702,67745937
4703,28703983
4704,200
4705,579805
4706,30393182
4707,15698757
4801,13112220
4802,563049993
4803,6966534
4804,32429437
4805,263899689
4806,9647904
4807,2899207
4808,8406736
4809,28061461
4810,17368287
4811,110183082
4812,19538369
4813,290290
4814,778244
4816,21129246
4817,4798989
4818,65333465
4819,252088451
4820,10467945
4821,32974023
4822,3255076
4823,49940869
