CommodityCode,ValueUSD
1,512122
2,37538
3,796269
4,9691422
5,43427
6,13631
7,15306434
8,26074398
9,8434833
10,411266492
11,34606657
12,2204389
13,292696
14,2
15,24155083
16,47
17,82277003
18,1169506
19,6750913
20,8416535
21,579858
22,10963961
23,22354473
24,32653788
25,8202605
26,1323454
27,90397
28,76637
29,13442308
30,8262637
31,218129
32,270946
33,167882
34,2510
35,4975601
36,118559
37,68512
38,1481766
39,197547535
40,224588396
41,3830631
42,569295394
43,299651910
44,154892565
46,930115
47,139161
48,11554603
49,1648622
50,7095
51,95282
52,1241280
54,3481278
55,7199297
56,2174105
57,81015
58,1257497
59,11141579
60,26374554
61,6585631074
62,1241196115
63,128980083
64,1041615116
65,16256962
66,26744591
67,7667032
68,740840
69,450790
70,88679
71,85609253
72,1630934
73,49455372
74,5495480
76,29018717
78,37680
79,0
80,4008
81,1864
82,450024
83,14873010
84,93093234
85,511483983
86,1755
87,405170471
88,466825
89,1228546
90,7087284
91,8100743
92,8529
94,135053275
95,28694153
96,14938115
97,852502
99,3717256
103,412873
106,99248
207,37538
301,70476
302,192106
305,8176
306,496888
307,28621
402,9686907
409,1163
410,3351
501,8346
505,35079
506,1
602,149
604,13481
703,20610
709,2586718
710,18978
712,70195
714,12609932
801,2919658
802,122328
803,17712615
804,3049608
807,31933
810,1237216
811,96319
812,167
813,904549
901,19297
902,9708
904,7834870
909,440
910,570516
1005,452866
1006,410747352
1007,66273
1102,502858
1106,9885
1108,34093914
1202,796991
1207,203286
1208,71326
1209,527588
1211,605197
1301,290193
1302,2503
1404,2
1511,20668541
1513,3258437
1518,228104
1604,47
1701,69516307
1702,47276
1703,12662400
1704,51019
1805,1169014
1806,491
1901,715706
1902,4442015
1904,860855
1905,732336
2001,8540
2006,7639053
2007,77198
2008,504469
2009,187273
2102,398128
2103,14756
2106,166973
2201,9
2202,135298
2203,1379585
2207,9049410
2208,347032
2209,52625
2301,1809674
2303,153347
2308,103677
2309,20287773
2401,9887201
2402,21782768
2403,983819
2501,6463
2505,8155188
2513,13110
2515,16580
2516,11264
2616,1323454
2701,100
2710,90297
2811,35778
2817,40858
2902,581
2910,9981
2914,1
2918,13427996
2922,3746
3002,2429
3004,4819428
3005,682080
3006,2758699
3105,218129
3204,190062
3206,18764
3208,50271
3210,8128
3215,3720
3301,9235
3302,35721
3303,83616
3304,20948
3307,18359
3403,1010
3404,1499
3406,1
3505,4942707
3506,32893
3604,118559
3701,68512
3808,1432727
3812,15744
3814,17
3815,1852
3821,1
3822,9
3824,31413
3901,13406
3902,16334215
3903,7750
3904,280
3906,37840
3907,5236233
3909,17995
3910,111063
3912,17190
3915,1885329
3917,845740
3919,54088
3920,80760
3921,2254896
3923,40927919
3924,99843
3925,121774917
3926,7848063
4001,218065799
4002,145107
4003,485
4005,9161
4008,33853
4009,2181
4010,2605
4011,65134
4013,3219
4015,4585381
4016,1675466
4101,139675
4103,238228
4104,553460
4107,1383854
4112,5262
4113,199784
4114,253910
4115,1056456
4201,4889900
4202,554192042
4203,8850179
4205,1363272
4301,312358
4302,299170433
4303,129035
4304,40083
4401,54122
4402,17242
4403,77280
4407,8107722
4408,567590
4409,42317224
4411,9730
4412,103636463
4415,24480
4417,6327
4418,24444
4419,17
4420,34788
4421,15128
4601,602016
4602,328098
4707,139161
4802,288528
4803,412
4804,15210
4805,570769
4806,26
4808,1897
4809,4753
4810,381
4811,288139
4814,2884
4817,2119808
4818,2984014
4819,4558842
4820,287270
4821,220849
4822,18490
4823,192322
4901,1703
4903,360796
4905,36
4907,143654
4908,927763
4909,669
4910,11830
4911,202169
5007,7095
5112,95282
5204,46375
5205,162921
5206,40260
5207,58
5208,234350
5209,356006
5211,401307
5401,2669136
5402,16027
5404,47569
5407,741762
5408,6782
5505,4797
5508,1931483
5509,218751
5510,154012
5513,112017
5515,4778234
5601,540007
5603,108629
5604,74
5606,4645
5607,328346
5608,528558
5609,663842
5701,29803
5702,51143
5705,67
5801,2439
5802,203
5804,75161
5806,219500
5807,216312
5808,37752
5810,706127
5901,10734035
5903,303908
5906,87961
5911,15674
6001,76728
6002,407542
6004,4775855
6005,7268832
6006,13845595
6101,69972011
6102,58939967
6103,1133045833
6104,1676654301
6105,122704451
6106,102064251
6107,219856442
6108,486552368
6109,1370438146
6110,767405852
6111,290939664
6112,141615087
6113,29138539
6114,56036117
6115,23660908
6116,30347497
6117,6259632
6201,26770268
6202,23004200
6203,289339805
