CommodityCode,ValueUSD
1,688377
2,5039691
3,411168959
4,43139977
5,2113224
6,5607186
7,27945312
8,2632019469
9,3264070
10,1863482
11,25037991
12,50986656
13,213998549
14,625255
15,976384778
16,473050737
17,108427738
18,16419842
19,318486250
20,619499178
21,174640445
22,28518662
23,73890464
24,477896661
25,30411907
26,1400846197
27,1046793681
28,119898742
29,348350946
30,55523830
31,27296686
32,110091054
33,103749279
34,193341110
35,4419363
36,31304166
37,476912
38,188270293
39,1016402683
40,483389039
41,3137370
42,826071298
43,8417477
44,656375131
45,308215
46,33470088
47,136176127
48,126612032
49,12786713
50,58206
51,129899
52,2264345
53,34857994
54,13999049
55,19055346
56,81289166
57,846095
58,33987091
59,10987563
60,2066030
61,535038507
62,340426938
63,83817852
64,132239608
65,25547205
66,4521287
67,47470956
68,111558646
69,44946125
70,104645589
71,1647023278
72,177514242
73,467861975
74,1421615189
75,399407483
76,167415714
78,28621851
79,2846386
80,19292316
81,12277179
82,29824418
83,196199725
84,10128340685
85,35833959803
86,3102275
87,990902525
88,774260266
89,566028809
90,1704451820
91,219730507
92,4417403
93,35649749
94,471374015
95,184665592
96,149972102
97,5532394
105,122018
106,566359
202,40038
206,324078
207,4544492
210,131083
301,48737100
302,22889467
303,131647325
304,43902210
305,11205331
306,80401821
307,64295142
308,8090563
401,1187793
402,35002343
403,4333259
404,119216
405,1761485
406,690121
407,43669
408,2062
409,29
501,57844
505,15159
508,1738837
511,301384
601,19599
602,2688997
603,397370
604,2501220
701,14744
703,575063
704,392
705,746
706,20816
707,35
708,6060
709,18865124
710,3333073
711,216303
712,1988164
713,227666
714,2697126
801,259488997
802,1209680
803,1953844661
804,390782152
805,1939556
806,133
807,5293360
810,2794537
811,15969603
812,525
813,696265
901,242360
902,32604
904,2971874
905,371
906,1000
909,490
910,15371
1003,45008
1005,1251582
1006,566892
1101,18982714
1102,131786
1104,1514
1106,4007693
1108,1914284
1201,83950
1202,281
1207,128253
1209,11128980
1211,939484
1212,38705708
1301,1334820
1302,212663729
1401,512824
1404,112431
1502,17658
1504,2620784
1507,10596
1511,13215855
1513,876852214
1515,58577674
1516,20481359
1517,1854679
1518,654093
1520,2099866
1601,5987292
1602,11360797
1603,36921
1604,377018524
1605,78647203
1701,64564649
1702,2981944
1703,22709
1704,40858436
1801,7858847
1802,144
1804,3901498
1805,173976
1806,4485377
1901,76262708
1902,32755682
1903,801340
1904,27644394
1905,181022126
2001,3288
2002,8374
2003,73104
2004,116721
2005,830810
2006,1038826
2007,20856168
2008,358355545
2009,238216342
2101,4804033
2102,27736
2103,88984445
2104,3157240
2105,16542623
2106,61124368
2201,222420
2202,15546660
2203,1857729
2204,252966
2206,33634
2207,169744
2208,8725546
2209,1709963
2301,6217541
2302,31965
2303,2227239
2304,294465
2306,60900899
2308,1007530
2309,3210825
2401,166265106
2402,268586040
2403,43045515
2501,190029
2503,3869213
2505,7844421
2506,463
2507,59550
2508,45121
2509,45
2510,480
2512,4505
2513,104852
2514,22288
2515,673723
2516,1000
2517,1723852
2518,4716630
2519,287
2521,7716442
2522,350
2523,1910768
2530,1527888
2601,143395289
2602,4000
2603,580128835
2604,616349445
2607,171973
2608,189700
2610,7673966
2613,4278000
2615,54498
2616,2346430
2617,44380516
2618,560000
2619,710000
2620,578113
2621,25432
2701,460552750
2707,127305231
2709,170097781
2710,225692855
2711,49354337
2712,7517
2713,13783210
2801,1334
2803,100546
2804,12481889
2805,10518581
2807,29720837
2811,84995
2812,42400
2813,4326
2814,14467
2817,1572851
2818,23000
2821,54486
2822,161775
2823,11200
2825,7379648
2826,146520
2827,53957
2828,99427
2829,15155
2830,1095824
2833,868392
2834,719
2835,182610
2836,10397854
2839,1738
2841,11933787
2842,27959231
2843,269807
2844,11943
2847,41575
2853,4647868
2901,64745471
2902,21405768
2903,45000
2904,60
2905,238587813
2906,180973
2907,1382
2909,2107658
2910,84528
2912,15344314
2914,200
2915,1105305
2916,1292400
2917,39882
2918,13172
2921,864743
2922,1222231
2923,23797
2924,41643
2930,122690
2932,1704
2933,101202
2934,211576
2936,510030
2937,8922
2938,39786
2940,235571
2942,13125
3001,1241
3002,95181
3003,241141
3004,40578508
3005,10215828
3006,4391931
3101,583104
3102,470
3103,79825
3104,5831687
3105,20801600
3202,55
3203,13523
3204,3345476
3205,106355
3206,1876933
3207,1064394
3208,4757626
3209,1681815
3210,10303
3212,1015811
3213,280
3214,259276
3215,95959207
3301,1108349
3302,5241380
3303,6175702
3304,30382629
3305,3847582
3306,1005990
3307,55987647
3401,18283074
3402,169508607
3403,3005794
3404,249061
3405,34042
3406,9682
3407,2250850
3502,31527
3503,2450
3504,1431
3505,122650
3506,4077716
3507,183589
3602,22631117
3603,258246
3606,8414803
3701,4205
3702,13397
3703,38
3704,436397
3705,22184
3706,441
3707,250
3801,1890
3802,129033635
3803,100
3804,270
3805,216515
3806,2091949
3808,2369249
3809,22070
3810,2100217
3811,24579212
3812,869827
3813,67
3814,4064969
3815,3193899
3816,154607
3818,246
3819,738172
3820,398
3821,1200
3822,135301
3823,12631889
3824,4957795
3825,3396
3826,1103420
3901,64543752
3902,79028648
3903,15388892
3904,9988110
3905,54027
3906,2627706
3907,14693918
3908,2134068
3909,286129
3910,253292
3911,14363263
3912,1429038
3913,1566155
3914,139640
3915,94641335
3916,166782
3917,74579686
3918,352237
3919,22442082
3920,22668212
3921,9172856
3922,23532477
3923,97719315
3924,266859966
3925,39575210
3926,158195887
4001,79136007
4002,1595171
4003,2991
4004,587277
4005,2040060
4006,350884
4007,30
4008,18620107
4009,4137142
4010,1597595
4011,247847538
4012,24314526
4013,64227
4014,1942710
4015,186477
4016,100951621
4017,14676
4101,22188
4103,372111
4104,63818
4106,57085
4107,1532041
4112,55115
4113,48222
4115,986790
4201,1895698
4202,745522289
4203,78154169
4205,499142
4302,9171
4303,8399560
4304,8746
4401,775277
4402,44695284
4403,1000
4404,751
4407,204074924
4408,11166380
4409,360748
4410,174173
4411,53394339
4412,88308512
4413,5046
4414,474499
4415,5269694
4416,365312
4417,5323
4418,212437278
4419,13970809
4420,16864595
4421,4031187
4501,303716
4502,4499
4601,1003597
4602,32466491
4703,48
4706,125539105
4707,10636974
4801,3007433
4802,794120
4803,5247385
4804,197713
4805,1791711
4806,376
4807,249
4808,1906975
4810,2479286
4811,2798031
4813,42794436
4814,2074082
4816,3465
4817,89156
4818,82664
4819,43391734
4820,118439
4821,10407672
4822,52797
4823,9374308
4901,5325558
4902,16955
4903,29175
4905,84044
4906,1060
4907,108250
4909,1885007
4910,17716
4911,5318948
5006,70
5007,58136
5109,50
5111,129711
5113,138
5201,15911
5202,405453
5203,137635
5204,93
5205,122698
5206,476
5207,362
5208,411187
5209,147045
5210,884161
5212,139324
5302,10853
5303,38113
5305,32903622
5308,268221
5309,8303
5310,7871
5311,1621011
5401,11752
5402,3253422
5403,9836
5404,53959
5407,10670015
5408,65
5501,3374
5502,104787
5503,45601
5504,3153052
5505,193075
5506,4728
5508,1831
5509,15255461
5510,145589
5512,20441
5513,99831
5514,12378
5515,14657
5516,541
5601,10238101
5602,22613
5603,30580739
5604,200698
5606,2804
5607,12870478
5608,27366257
5609,7476
5701,25785
5702,747409
5703,30315
5704,11483
5705,31103
5801,2113
5804,75599
5805,467447
5806,32797203
5807,12394
5808,61453
5809,254
5810,409759
5811,160869
5901,5166
5902,117867
5903,6923320
5904,5193
5905,61884
5906,707530
5907,23834
5909,256244
5910,26011
5911,2860514
6001,445102
6002,26931
6003,1028016
6004,26621
6005,49570
6006,489790
6101,1369861
6102,32068009
6103,42651947
6104,132680240
6105,57300694
6106,73855908
6107,18568168
6108,51229997
6109,15201059
6110,40185920
6111,11128530
6112,4177469
6113,389257
6114,10190395
6115,20483387
6116,18667879
6117,4889787
6201,2690643
6202,4176246
6203,46909092
6204,96648777
6205,58497571
6206,25807909
6207,266585
6208,7056763
6209,19761173
6210,1053732
6211,17849585
6212,39128064
6213,56911
6214,251148
6215,75024
6216,11195351
6217,9002364
6301,162838
6302,3426076
6303,824381
6304,78837
6305,19281643
6306,8002568
6307,30889686
6308,200
6309,18091169
6310,3060454
6401,2447259
6402,4944971
6403,38971187
6404,62992065
6405,12032530
6406,10851596
6502,227626
6504,593666
6505,22271297
6506,183506
6507,2271110
6601,1143811
6602,2108
6603,3375368
6702,680827
6703,925028
6704,45865101
6802,8692508
6803,13665
6804,15775761
6805,37872
6806,10529372
6807,84610
6808,50014
6809,165467
6810,66268368
6811,4860447
6812,212444
6813,3957731
6815,910387
6901,16635827
6902,14881
6903,27014
6904,20511
6905,14767
6907,8710913
6909,310712
6910,1575368
6911,171575
6912,4839907
6913,9473707
6914,3150943
7001,640425
7002,6338805
7003,145702
7004,1563668
7005,18699878
7006,1323
7007,26216129
7008,492066
7009,773296
7010,9450373
7011,3294
7013,567418
7014,44847
7015,138968
7016,70506
7017,14856
7018,98792
7019,12756587
7020,26628656
7101,12903475
7103,41
7104,100763
7106,97130010
7107,452520
7108,1418480888
7109,1755463
7110,120351
7111,4379826
7112,55833265
7113,26306346
7114,52003
7115,29338
7116,8166237
7117,21101768
7118,210984
7201,4065
7202,2629995
7203,32000
7204,146279384
7205,35720
7206,336015
7207,221350
7208,679621
7209,459847
7210,2450683
7211,28
7212,13848
7213,56646
7214,12675029
7215,22700
7216,3082394
7217,424845
7218,124860
7219,183001
7220,412687
7221,81
7222,146635
7223,445097
7224,2573637
7225,60692
7226,85990
7227,97908
7228,3979484
7301,1462914
7302,980573
7303,24544126
7304,2455069
7305,565486
7306,2316819
7307,32598969
7308,107101061
7309,8291685
7310,5820176
7311,12296712
7312,4003514
7313,118999
7314,2315150
7315,61530
7316,2186
7317,7039990
7318,149038317
7319,99369
7320,659238
7321,44554
7322,53
7323,8402288
7324,4848371
7325,3372456
7326,89422370
7401,18808379
7402,139073
7403,1255981447
7404,53052433
7406,113755
7407,32156
7408,10826140
7409,2800057
7410,55777120
7411,82189
7412,108644
7413,352845
7415,892801
7418,13976347
7419,8671803
7501,392720469
7502,130289
7503,2836865
7505,2969924
7508,749936
7601,411925
7602,18139602
7603,107338
7604,30000215
7605,219877
7606,564338
7607,45721520
7608,74694
7609,3546293
7610,42479332
7611,89647
7612,1993097
7613,5216
7614,46920
7615,45240
7616,23970460
7801,18766871
7802,1175251
7804,134373
7806,8545356
7901,195600
7902,1705926
7903,215954
7904,234827
7907,494079
8001,16778188
8002,989806
8003,184587
8007,1339735
8101,1730851
8102,4063
8103,139029
8108,127410
8109,908260
8112,9364761
8113,2805
8201,20475
8202,6114629
8203,803147
8204,123710
8205,2166299
8206,695820
8207,18738244
8208,212157
8209,6920
8210,2070
8211,390826
8212,185266
8213,17446
8214,254839
8215,92570
8301,120526533
8302,49709570
8303,90
8304,7996
8305,346722
8306,1883012
8307,9162
8308,840560
8309,15261190
8310,186547
8311,7428343
8401,13867
8402,1278835
8403,635770
8404,25891792
8405,556745
8406,534858
8407,3734233
8408,933267
8409,89540246
8411,8523930
8412,37620379
8413,14590173
8414,209297277
8415,151298723
8416,228210
8417,4171129
8418,11296378
8419,355805717
8420,48912
8421,55945722
8422,3346567
8423,141893
8424,19152145
8425,1955460
8426,17604807
8427,13354850
8428,5153503
8429,4006813
8430,1120471
8431,16097868
8432,5431573
8433,129068
8434,10000
8435,21894
8436,240974
8437,88385
8438,14607581
8439,392949
8440,4471
8441,3021993
8442,714608
8443,2095202907
8445,2250
8447,16911
8448,1019618
8450,9764
8451,425283
8452,1670026
8453,1618
8454,12358702
8455,28432
8456,1385833
8457,827259
8458,13740967
8459,254949
8460,219808
8461,244050
8462,777180
8463,41838
8464,23717
8465,5547580
8466,56931035
8467,5558692
8468,377769
8470,130039151
8471,4206521245
8472,124617999
8473,1688007260
8474,1577697
8475,226355
8476,627062
8477,8181551
8478,1342548
8479,96845305
8480,11082813
8481,316106651
8482,33398718
8483,111696541
8484,6900266
8486,97958473
8487,18000826
8501,238219813
8502,5596722
8503,182141853
8504,2002696315
8505,215229033
8506,28438029
8507,138114469
8508,51457752
8509,795883
8510,12013023
8511,39665157
8512,122199826
8513,10190141
8514,1101499
8515,4619823
8516,80535301
8517,1255137851
8518,149165724
8519,600964
8521,86379027
8522,70419233
8523,20589823
8525,51545048
8526,497966653
8527,128535544
8528,638357927
8529,265888774
8530,422107
8531,150869282
8532,685933977
8533,66983382
8534,927263031
8535,94424115
8536,945103514
8537,190132551
8538,127829008
8539,79631984
8540,5866843
8541,1650769582
8542,21889419927
8543,53200847
8544,2646540903
8545,1761302
8546,481150
8547,1028048
8548,18697043
8607,912438
8608,40
8609,2189797
8701,135963
8702,105792
8703,3601679
8704,3817689
8705,568280
8706,1400
8707,278418
8708,886245249
8709,193
8710,78027
8711,11675793
8712,42701774
8713,11115
8714,38916336
8715,15871
8716,2748946
8801,428987
