CommodityCode,ValueUSD
1,595567
2,1343225
3,361942545
4,40478836
5,1011014
6,4935353
7,22856138
8,2322127247
9,7367075
10,5493802
11,20239535
12,39130674
13,171945630
14,918206
15,966527236
16,444802481
17,97349876
18,22137265
19,252762709
20,744109801
21,156821992
22,24638728
23,58784893
24,447375465
25,49967484
26,1787726279
27,710643354
28,87634149
29,330954318
30,48838220
31,22712017
32,111354505
33,76704084
34,99553825
35,3561928
36,19930418
37,1359934
38,240989200
39,835637065
40,446311982
41,2489093
42,470441410
43,2308480
44,532298876
45,565384
46,45333623
47,149113656
48,106372308
49,8042564
50,92166
51,87084
52,5493667
53,39753830
54,27241781
55,12998008
56,40769447
57,714370
58,27507437
59,19193265
60,2681400
61,366474432
62,235533039
63,192453706
64,113956640
65,29898436
66,2865169
67,24665442
68,117931189
69,37853740
70,65650366
71,1383759474
72,130539097
73,292145239
74,1740763434
75,405462673
76,204194385
78,24466050
79,3006312
80,18002305
81,6696355
82,17720498
83,201684385
84,8027706873
85,34146231933
86,2688752
87,951044577
88,456043083
89,572210079
90,1767372453
91,159727804
92,951462
93,33784898
94,476622194
95,141042405
96,273386562
97,6827727
105,64200
106,531367
202,154746
206,29253
207,1096228
210,62998
301,41241681
302,17902204
303,151354506
304,45367809
305,13108894
306,37073882
307,49650670
308,6242899
401,849396
402,31759539
403,5154487
404,156386
405,1295328
406,1174109
407,88762
409,829
501,19764
508,821150
511,170100
601,203
602,2648244
603,475897
604,1811009
701,600
703,226675
704,61562
705,12178
706,18785
708,2760
709,15018076
710,2312887
711,226979
712,1450964
713,118853
714,3405819
801,262957189
802,729564
803,1644295045
804,384060055
805,856556
806,8953
807,5637869
810,1383584
811,19938575
812,15461
813,2244396
901,1666881
902,189754
904,5304434
908,1758
909,14660
910,189588
1001,1512
1002,657
1003,138023
1005,4797003
1006,556607
1101,13731448
1102,559432
1103,185
1104,19022
1105,72448
1106,5498169
1108,358831
1201,969
1202,27009
1203,45
1207,1853
1209,10348720
1211,230723
1212,28509205
1213,12150
1301,1648190
1302,170297440
1401,150861
1404,767345
1502,65509
1504,7262913
1511,15009443
1513,821737524
1515,81637378
1516,34380784
1517,2222423
1518,2040388
1520,2170874
1601,5402241
1602,7445217
1603,29243
1604,370699696
1605,61226084
1701,63315322
1702,3174312
1704,30860242
1801,13656862
1803,122015
1804,1831150
1805,659064
1806,5868174
1901,65111283
1902,30150052
1903,88084
1904,28586217
1905,128827073
2001,118135
2002,12778
2003,1504
2004,13286
2005,4961201
2006,782575
2007,18647435
2008,437892349
2009,281680538
2101,4774639
2102,126326
2103,94560959
2104,870511
2105,10849043
2106,45640514
2201,362711
2202,6257353
2203,1183614
2204,123564
2206,76723
2207,1122406
2208,13229619
2209,2282738
2301,10591529
2302,155791
2303,826220
2304,241101
2305,26238
2306,44183516
2307,50
2308,1507531
2309,1252917
2401,144687363
2402,273256371
2403,29431731
2501,70495
2503,1021554
2505,2185215
2507,8316
2508,1085
2513,30830
2515,445886
2517,1184878
2518,35216566
2519,1170
2521,5236039
2523,2802104
2530,1763346
2601,500408961
2603,205739906
2604,1068399890
2610,6678750
2615,93892
2616,4336658
2617,58380
2618,288763
2619,300000
2620,1420864
2621,215
2701,231105111
2707,57459230
2709,221360958
2710,194303624
2711,4663773
2712,478658
2713,1272000
2801,946
2803,134680
2804,13026954
2805,8265003
2807,3155898
2809,76
2811,115655
2815,10106
2817,2138731
2818,2600
2821,20827
2823,75514
2824,500
2825,6221794
2827,100
2830,226460
2833,6527543
2835,25064
2836,7832998
2839,211
2841,4562446
2842,31843961
2843,307765
2844,14604
2847,5625
2849,508
2853,3117580
2901,55447685
2902,11020844
2903,100
2905,161443119
2906,2129623
2909,52339
2910,1599491
2912,15075594
2914,41140
2915,1127013
2916,2520975
2917,525
2918,67179
2921,78798971
2922,1022426
2923,2044
2924,38766
2930,338
2932,34734
2933,49852
2936,426210
2937,4025
2939,42007
2940,5948
2941,3370
3001,657
3002,123385
3003,169420
3004,38165656
3005,7186277
3006,3192825
3101,9508
3102,135092
3104,2624440
3105,19942977
3201,8150
3203,10505
3204,2923252
3205,116904
3206,1560254
3207,621221
3208,3795478
3209,791521
3210,18459
3212,419377
3213,2045
3214,225444
3215,100861895
3301,332996
3302,2340088
3303,2501316
3304,23377043
3305,3270759
3306,654909
3307,44226973
3401,22562400
3402,73870846
3403,2809196
3404,631
3405,65109
3406,1985
3407,243658
3502,41466
3503,72845
3504,14098
3505,102541
3506,3311560
3507,19418
3602,6578121
3603,249517
3606,13102780
3701,752892
3702,72397
3703,18521
3704,515406
3705,27
3706,691
3801,576
3802,124419239
3804,190
3806,850
3808,3141334
3809,124902
3810,3259710
3811,24541966
3812,1015486
3813,37120
3814,113336
3815,88970
3816,538
3818,50801
3819,408
3820,4280
3821,2765
3822,565752
3823,80999155
3824,2404476
3825,10833
3826,206513
3901,71031926
3902,22211020
3903,10021466
3904,29132486
3905,63641
3906,1915516
3907,11468525
3908,2819658
3909,180422
3910,65384
3911,1699023
3912,1786489
3913,989262
3914,76841
3915,48756027
3916,130863
3917,138264308
3918,111185
3919,7082756
3920,28177137
3921,2308231
3922,26191785
3923,78210270
3924,141910156
3925,130702469
3926,80330219
4001,96748732
4002,1490105
4003,2710
4004,1318128
4005,13743127
4006,42850
4008,19882194
4009,3137835
4010,1631330
4011,223960494
4012,14267224
4013,180
4014,4567427
4015,52658
4016,65090339
4017,376649
4101,2479
4104,32653
4106,6320
4107,1119303
4112,244489
4113,157315
4114,230730
4115,695804
4201,1993685
4202,420664720
4203,47440047
4205,342958
4302,4215
4303,2301385
4304,2880
4401,585621
4402,50432857
4404,22574
4405,39
4407,174696523
4408,89628
4409,1217315
4410,82095
4411,32445054
4412,88352318
4413,2320
4414,657303
4415,2121791
4416,309058
4417,406
4418,154986989
4419,14027579
4420,11822858
4421,446548
4501,546720
4503,11775
4504,6889
4601,953894
4602,44379729
4706,140711313
4707,8402343
4801,696094
4802,756016
4803,944772
4804,276378
4805,471655
4806,1503
4808,4009804
4809,19668
4810,610846
4811,1492064
4813,42308764
4814,2059065
4816,11478
4817,378880
4818,798375
4819,28949047
4820,128572
4821,16371533
4822,8687
4823,6079107
4901,3520631
4902,32259
4903,3756
4905,20255
4906,1206
4907,216514
4909,1914930
4910,113052
4911,2219961
5001,13509
5006,250
5007,78407
5103,14599
5105,4578
5111,67907
5201,118833
5202,505439
5203,56445
5204,3881
5205,738482
5206,1210
5208,2690434
5210,1303345
5211,4767
5212,70831
5303,29594
5305,38606744
5307,377
5308,50034
5309,1525
5311,1065556
5401,898000
5402,2559418
5403,1008
5404,69385
5407,23713970
5501,45597
5503,43700
5504,3121408
5505,53569
5506,32
5508,43613
5509,9677672
5512,2998
5515,9097
5516,322
5601,15511305
5602,38872
5603,477929
5604,130638
5605,19392
5607,8194154
5608,16396580
5609,577
5702,683390
5703,11333
5705,19647
5801,89382
5804,100302
5805,824314
5806,26116174
5807,129222
5808,3380
5810,187045
5811,57618
5901,849
5902,48245
5903,13001673
5904,5851
5905,4602
5906,1300995
5907,122907
5909,797655
5910,52942
5911,3857546
6001,278210
6002,86344
6003,25369
6004,38546
6005,42424
6006,2210507
6101,3415851
6102,8205206
6103,41138497
6104,55188714
6105,39913758
6106,42909363
6107,21121487
6108,48532546
6109,17892992
6110,33748177
6111,7960278
6112,2046673
6113,303578
6114,5357591
6115,18924804
6116,17168159
6117,2646758
6201,652587
6202,3444906
6203,22790803
6204,68952588
6205,33759155
6206,20743893
6207,203033
6208,2317773
6209,8803022
6210,1151463
6211,17765829
6212,32371992
6213,19427
6214,156291
6215,102484
6216,11883919
6217,10413874
6301,1710116
6302,4460151
6303,372260
6304,109232
6305,19581551
6306,4849060
6307,149348030
6309,10908237
6310,1115069
6401,3237499
6402,3135505
6403,30422840
6404,44373246
6405,22452703
6406,10334847
6502,41295
6504,208937
6505,28725612
6506,168025
6507,754567
6601,1106038
6603,1759131
6702,360087
6703,268768
6704,24036587
6802,2686151
6803,21108
6804,14035259
6805,125014
6806,19125157
6807,507503
6808,29469
6809,151548
6810,69434733
6811,6968348
6812,245374
6813,3365200
6815,1236325
6901,21186826
6902,1303
6903,7825
6904,4000
6905,123049
6906,2766
6907,759038
6909,654891
6910,677553
6911,115498
6912,4703742
6913,8831923
6914,785326
7001,1124524
7002,81605
7003,1897
7004,3499338
7005,9544658
7007,13026007
7008,511391
7009,7093488
7010,10455178
7011,98
7013,1900893
7015,1532945
7016,92613
7017,245
7018,115980
7019,7893242
7020,8776264
7101,9458579
7103,6023
7104,1404050
7106,1156230
7107,312168
7108,1285334198
7109,17129660
7110,158801
7111,4110297
7112,40845504
7113,11822055
7114,502996
7115,17810
7116,1077632
7117,10423271
7118,200
7201,75779
7202,2492548
7204,112514445
7205,251216
7206,1048
7208,1622273
7209,43909
7210,3148538
7211,75
7212,122684
7213,8204
7214,55246
7216,3764773
7217,267568
7218,79794
7219,121557
7220,123158
7221,3849
7222,156763
7223,1175
7224,1853482
7225,147954
7226,1441666
7227,12234
7228,86052
7229,2143107
7301,1235195
7302,1265075
7303,735346
7304,1614688
7305,566618
7306,446152
7307,15662833
7308,100401592
7309,6278694
7310,4265402
7311,11941319
7312,3680643
7313,8555
7314,6280502
7315,279625
7316,11176
7317,7062036
7318,109300591
7319,254715
7320,5502778
7321,6919
7322,7792
7323,2397448
7324,914930
7325,2031130
7326,9993485
7401,530811
7403,1573140686
7404,56276252
7405,37
7406,270625
7407,1158
7408,7424663
7409,4413133
7410,79759594
7411,186968
7412,55039
7413,994286
7415,482925
7418,11108155
7419,6119102
7501,401990682
7503,719883
7505,2633049
7507,33
7508,119026
7601,2128120
7602,24314289
7603,64385
7604,93999453
7605,640
7606,702958
7607,40414470
7608,53497
7609,982782
7610,36837978
7611,39600
7612,1789268
7613,525
7614,2284347
7615,13183
7616,568890
7801,6431286
7802,11949288
7804,198931
7806,5886545
7901,373021
7902,1196255
7903,18582
7904,157579
7907,1260875
8001,16723722
8002,581932
8003,141179
8007,555472
8101,162883
8102,12776
8103,221
8108,103818
8111,120
8112,6398173
8113,18364
8201,50636
8202,5355804
8203,1004733
8204,583365
8205,1677223
8206,403514
8207,6042631
8208,1766170
8209,18377
8210,1231
8211,340206
8212,288702
8213,20953
8214,139049
8215,27904
8301,116639089
8302,58995875
8303,734
8304,207106
8305,10285
8306,2012759
8307,70249
8308,1326166
8309,14712083
8310,167948
8311,7542091
8401,1511
