CommodityCode,ValueUSD
1,631124330
2,850231894
3,299109919
4,1143427826
5,171887798
6,9341589
7,770135432
8,1486010749
9,262211424
10,3237323432
11,418272602
12,1489503808
13,85527339
14,2121982
15,250867913
16,54843615
17,1679459717
18,775983601
19,487487765
20,224846188
21,824650711
22,136304130
23,2649397943
24,689734044
25,887543236
26,598203068
27,23480061665
28,1898320161
29,5818607630
30,912232257
31,1523650721
32,1493293693
33,1304590835
34,549265918
35,504347940
36,91525562
37,74154848
38,2601364101
39,8784618690
40,2053847157
41,508519566
42,480861806
43,9889349
44,541341728
45,5788347
46,753414
47,1542629238
48,1584612991
49,172326096
50,2787133
51,114627177
52,1974886719
53,86221110
54,1681025135
55,1193448118
56,538276106
57,83136262
58,364190037
59,727275261
60,1600016028
61,422106059
62,427616197
63,164502197
64,873089286
65,39434128
66,21492762
67,98534451
68,499736351
69,524829481
70,423994189
71,1918458346
72,10396965769
73,3651318063
74,1308461042
75,112868117
76,1891555164
78,164701742
79,422457488
80,15214122
81,88798902
82,624387863
83,827330980
84,26817436952
85,20060541882
86,204733119
87,7161390826
88,519932889
89,937106489
90,2874409753
91,236819161
92,172660476
93,138573282
94,1201485945
95,430886315
96,636059982
97,6484737
99,541289323
101,842798
102,596645843
104,407599
105,31219950
106,2008140
201,37075327
202,653170708
203,3309041
204,15096142
206,139609350
207,252061
208,21306
209,27
210,1697932
301,3266800
302,39319953
303,142439080
304,8986419
305,1742740
306,90540740
307,12126412
308,687775
401,13628024
402,630528536
403,23380459
404,173427146
405,146217303
406,133481769
407,522424
408,9240232
409,12555833
410,446100
501,42477394
502,8193101
504,171
505,104169814
506,641
507,10089
508,502514
510,32986
511,16501088
601,666149
602,2812725
603,4496809
604,1365906
701,17860551
702,97875
703,586602647
704,7854527
705,184563
706,44523
707,14682
708,952576
709,12102966
710,5680384
711,130949
712,41363534
713,94438884
714,2806771
801,17874750
802,19897913
803,19700
804,63110766
805,239686335
806,382513218
807,14739
808,577960276
809,13715217
810,162783068
811,5478796
812,221749
813,2707494
814,26728
901,66185863
902,36036711
903,10237
904,74349165
905,5115634
906,11579981
907,25380531
908,2266827
909,18430106
910,22856369
1001,2799261024
1002,2324
1003,20359
1004,69916
1005,212684129
1006,184254091
1007,13976
1008,41017613
1101,26397059
1102,3966878
1103,3316862
1104,5471630
1105,12889736
1106,1415349
1107,12090869
1108,348578523
1109,4145696
1201,1064564835
1202,349259763
1203,31099
1204,208871
1205,28366
1206,16728588
1207,15220651
1208,5384088
1209,8199076
1210,384200
1211,9713253
1212,16257560
1213,244045
1214,3279413
1301,4168686
1302,81358653
1401,1460918
1404,661064
