CommodityCode,ValueUSD
1,364164905
2,12641628
3,731891236
4,5389688
5,9477908
6,709366
7,761533077
8,414772751
9,56493282
10,1156552796
11,1939836
12,260293335
13,4462
14,3073528
15,3178030
16,6967050
17,780217278
18,98366
19,1887143
20,8002418
21,4536531
22,6956028
23,6230771
24,57950082
25,2439199
26,27727903
27,3626402758
28,5765000
29,87562
30,178530
31,1
32,554183
33,2598977
34,345958
35,150
37,645902
38,769182
39,59812103
40,229751176
41,7086147
42,150431446
43,929
44,203209309
46,703012
47,2388850
48,11048338
49,50145967
50,449280
51,32213
52,12524904
53,328632
54,2610706
55,10516685
56,1147787
57,85606
58,4503048
59,1227775
60,31116300
61,853386639
62,3262609534
63,53786194
64,383260173
65,12237749
66,2633938
67,12870395
68,3070944
69,12314
70,1346204
71,942150857
72,260653102
73,29410737
74,828667515
75,700
76,16982845
78,24696228
79,25856356
80,33111
81,25491
82,126075
83,2509571
84,148429741
85,151046640
86,805732
87,15118868
88,186773967
89,186521290
90,135471783
91,3238502
92,142190
94,5024324
95,6901088
96,11842083
97,39853
99,25578403
102,359632351
103,45135
104,3739893
105,507277
106,240248
201,249149
202,9955675
206,584433
207,6300
208,21495
210,1824575
301,40530807
302,268298425
303,124790394
304,13418738
305,51579871
306,186215814
307,43282384
308,3774799
402,6858
403,14547
409,3117317
410,2250965
501,8887527
502,40966
505,45318
506,5037
507,81217
508,361105
511,56737
601,324241
602,355969
603,9430
604,19724
701,900400
702,541197
703,15287045
704,6656
706,5545
707,26465
708,1017486
709,887054
710,1794584
711,196179
712,1400786
713,735747018
714,3722655
801,17175785
802,120867607
803,131755504
804,12092558
805,2735660
806,154452
807,108596819
808,173038
809,4932659
810,5081769
811,582042
812,74637
813,10290459
814,259757
901,2739913
902,2895551
904,17208989
906,9000
908,11328970
909,95324
910,22215533
1001,160272
1005,237928334
1006,916717722
1007,59332
1008,1687134
1101,54390
1102,375714
1103,226848
1104,132196
1105,6750
1106,926937
1107,1205
1108,215795
1201,665428
1202,65140716
1203,27500
1204,2129665
1206,3687511
1207,156864606
1208,1293652
1209,4050070
1211,11868089
1212,14563358
1213,1416
1214,1320
1301,4462
1401,1311248
1404,1762280
1508,14170
