CommodityCode,ValueUSD
1,869623537
2,1237255479
3,1594193516
4,682525903
5,277556789
6,116338671
7,536665521
8,2320668747
9,256218082
10,3408445658
11,285889646
12,1146023314
13,86423664
14,4831167
15,928918695
16,47046676
17,911316704
18,49963983
19,639404058
20,133313315
21,995596924
22,315158895
23,3817782572
24,240578563
25,306496352
26,1623063856
27,12928719616
28,1469778847
29,3797408566
30,3553972939
31,948159055
32,1768308391
33,900978837
34,788276535
35,982203255
36,3670183
37,111237063
38,2963383441
39,15903360013
40,2705325386
41,1336864098
42,199247547
43,98615390
44,1993210933
45,5597518
46,17626559
47,656636559
48,2424761229
49,162285472
50,26539735
51,230182038
52,3692815695
53,91090668
54,2884256766
55,2327339795
56,1075062391
57,61811751
58,990732745
59,1415857231
60,5204330280
61,245263951
62,218911245
63,202175339
64,1131939863
65,51684804
66,10279189
67,50424667
68,618494752
69,399291585
70,1495944679
71,557776079
72,9900340614
73,4523693203
74,3028056106
75,116358411
76,3245067720
78,481550845
79,490318004
80,112305013
81,83890300
82,663071297
83,1087078150
84,21572055074
85,95444217333
86,39536585
87,5319150697
88,320229996
89,239225482
90,8425383521
91,146339129
92,27632721
93,483288
94,1092330212
95,321319585
96,953351664
97,4172676
99,2139161277
101,464224
102,685812166
103,152907779
104,104783
105,23626303
106,6708280
201,22302899
202,425361900
203,334482957
204,4025094
206,127998037
207,293173910
208,6806
209,26724920
210,3178952
301,39215551
302,72003088
303,784379735
304,97722706
305,9782382
306,400463112
307,188079005
308,2547932
401,38580776
402,424575072
403,16606632
404,64139914
405,69348072
406,52674876
407,196539
408,6053802
409,656169
410,9694047
501,5622252
502,15978
504,786909
505,193793516
507,2158398
508,5422455
510,33325
511,69723951
601,45678978
602,50680331
603,19158233
604,821126
701,27668419
702,1370368
703,76997612
704,17309632
705,427643
706,20119643
707,1000
708,119039
709,28472573
710,6499883
711,3024201
712,68928207
713,119582368
714,166144929
801,1591405437
802,229906995
803,15247100
804,21442425
805,38028401
806,104709107
807,3283066
808,169193126
809,45202052
810,70889364
811,6843858
812,85119
813,24400841
814,31850
901,84956670
902,16790273
903,880
904,91859992
905,16537
906,29599339
907,1375831
908,15755395
909,6467917
910,9395245
1001,809251713
1003,67689837
1004,120723
1005,2402234096
1006,127383281
1007,18755
1008,1747251
1101,10025708
1102,4159988
1103,720720
1104,3375463
1105,2542999
1106,1752248
1107,176261544
1108,70905936
1109,16145037
1201,772162032
1202,151078770
1203,604
1204,59685
1205,45557
1206,7480219
1207,84904436
1208,73095
1209,34038624
1210,9989066
1211,57809921
1212,25166236
1213,7700
1214,3207365
1301,17160886
1302,69262777
1401,1156686
1404,3674480
1501,395466
1502,549372
1504,24761143
1505,281253
1506,6705736
1507,63848544
1508,676028
1509,6759311
1510,313613
1511,694737972
1512,17877837
1513,7675111
1514,7529009
1515,9200923
1516,40774106
1517,26834097
1518,11781940
1520,241825
1521,7943109
1522,32290
1601,944987
1602,7860105
1603,194772
1604,28797427
1605,9249383
1701,637691701
1702,159186055
1703,48346226
1704,66092721
1801,309997
1802,850
1803,1437622
1804,999018
1805,15367536
1806,31848958
1901,394108040
1902,40042767
1903,3801869
1904,15833149
1905,185618230
2001,856513
2002,10906124
2003,2253052
2004,24758136
2005,9007923
2006,1041806
2007,5255434
2008,57030013
2009,22204311
2101,39923406
2102,23771665
2103,83283644
2104,2586150
2105,17664826
2106,828367230
2201,4184694
2202,206759082
2203,7134502
2204,16536051
2205,8040
2206,3039993
2207,51083145
2208,23474431
2209,2938953
2301,617109948
2302,123507235
2303,332096192
2304,1925724438
2305,314095
2306,245247445
2308,1925398
2309,571857817
2401,228089723
2402,81490
2403,12407349
2501,23938994
2502,37767
2503,17574705
2504,1394961
2505,8232163
2506,19677004
2507,26480042
2508,23874758
2509,22178
2510,336014
2511,2927251
2512,2362197
2513,3687475
2514,43015
2515,9338666
2516,15728617
2517,3190957
2518,2781661
2519,14295547
2520,41093871
2521,118907
2522,294991
2523,24621486
2524,14227553
2525,1453102
2526,12569575
2528,2527675
2529,19571876
2530,14093331
2601,1495283853
2602,23266051
2603,72844
2604,30666
2605,135853
2606,2541199
2607,1457215
2608,366959
2609,10667996
2610,214672
2611,13649619
2613,29639010
2614,1832790
2615,11255681
2617,29522515
2618,2980320
2620,53416
2621,93190
2701,3593823580
2702,230218
2703,479479
2704,219961080
2706,944037
2707,78413007
2708,18000
2709,3840252047
2710,3776740605
2711,833189642
2712,75772592
2713,301640165
2714,29810835
2715,4227006
2716,173217316
2801,4769537
2802,1538484
2803,177246406
2804,61128302
2805,1210490
2806,2488245
2807,13864437
2808,8306275
2809,13928594
2810,4052831
2811,134102476
2812,2455867
2813,294562
2814,36730736
2815,76671709
2816,2991647
2817,56395329
2818,27157687
2819,4509152
2820,5623950
2821,13272755
2822,1514004
2823,35194539
2824,5143857
2825,30640701
2826,4313425
2827,61406003
2828,37840848
2829,7185272
2830,1115201
2831,11301251
2832,6698489
2833,95763559
2834,12973361
2835,56595624
2836,146104395
2837,84375258
2839,8511961
2840,6235046
2841,14776875
2842,57120091
2843,96317120
2844,3091569
2845,108762
2847,26571957
2849,5792784
2850,2096053
2852,118768
2853,2132580
2901,174303941
2902,191331614
2903,290437092
2904,2903977
2905,431765201
2906,14218007
2907,14986041
2908,765878
2909,57976434
2910,3129219
2911,471966
2912,7890505
2913,186629
2914,100860376
2915,244628296
2916,113480308
2917,503513156
2918,58295082
2919,9584787
2920,7240635
2921,33894197
2922,267736925
2923,49300149
2924,51699612
2925,9976912
2926,7628971
2927,18936805
2928,3035123
2929,187212077
2930,150269184
2931,32765927
2932,27003226
2933,178031927
2934,79042403
2935,19748649
2936,125859329
2937,20070349
2938,5402689
2939,14169612
2940,14606075
2941,261309583
2942,11739680
3001,18165065
3002,652710193
3003,69444139
3004,2696011258
3005,32133357
3006,85508924
3101,65181295
3102,180426334
3103,772607
3104,281866154
3105,419912664
3201,2904679
3202,24851581
3203,43546026
3204,429119954
3205,8372896
3206,347232315
3207,101329851
3208,270428428
3209,112658230
3210,25220892
3211,5333618
3212,59690893
3213,3073891
3214,101021678
3215,233523451
3301,16351094
3302,511095897
3303,18047070
3304,175625135
3305,97250272
3306,45571007
3307,37038359
3401,77907134
3402,456238079
3403,134678372
3404,88602204
3405,20170044
3406,1059584
3407,9621116
3501,18320306
3502,16658671
3503,45006279
3504,11820940
3505,62593979
3506,737954312
3507,89848764
3603,2071764
3604,290731
3605,403107
3606,904580
3701,77806701
3702,23548530
3703,4164586
3704,77775
3705,180448
3706,3593
3707,5455426
3801,46134164
3802,27737077
3803,351434
3804,5833977
3805,705615
3806,9750637
3807,24901
3808,700681059
3809,148948038
3810,92916061
3811,96374654
3812,226005607
3813,2721894
3814,90241992
3815,141372794
3816,75223899
3817,121964369
3818,348814190
3819,4268033
3820,8093574
3821,16116937
3822,196155820
3823,41054422
3824,561229355
3825,586629
3826,76296
3901,2395830461
3902,1482369325
3903,657936975
3904,578161104
3905,70185913
3906,313546462
3907,1529807758
3908,281252216
3909,669749484
3910,147295912
3911,81553203
3912,104770342
3913,18225977
3914,9330873
3915,141533340
3916,37883538
3917,259497358
3918,66926477
3919,1094385472
3920,1568749954
3921,838756415
3922,28663033
3923,594484916
3924,50788540
3925,57276248
3926,2824398707
4001,644099857
4002,647658754
4003,7778234
4004,12047
4005,151047237
4006,7575091
4007,18634473
4008,98816725
4009,89055600
4010,77691190
4011,359248270
4012,7443795
4013,6923986
4014,26157070
4015,81641302
4016,477527759
4017,4013987
4101,6378491
