CommodityCode,ValueUSD
1,12155925
2,124712322
3,6205145147
4,153987220
5,97805261
6,82042278
7,365354688
8,5713259792
9,3402328466
10,2498630959
11,984998894
12,152412450
13,69475161
14,24423135
15,197011447
16,2225789008
17,127684784
18,24736781
19,724262250
20,805010629
21,765268309
22,293625650
23,680774932
24,352884836
25,1743143091
26,111269514
27,3648470701
28,1094575841
29,626800899
30,185994124
31,255123201
32,135230702
33,345415543
34,549876097
35,185576668
36,1902746
37,1744489
38,868672409
39,4842100801
40,4263329544
41,457270625
42,3458036014
43,70710799
44,3455425733
45,352418
46,280808724
47,19703252
48,1137714449
49,86833203
50,108791053
51,6798250
52,3055101362
53,35632707
54,1132714894
55,649469163
56,408854943
57,172416708
58,120688871
59,712427482
60,1167525178
61,14884923364
62,15153097798
63,1815811903
64,18989632822
65,449438420
66,25142778
67,66629496
68,545666052
69,527750156
70,848508377
71,2204727237
72,4296516595
73,3318389150
74,1216161569
75,32225842
76,1270782688
78,80637329
79,17697596
80,12939672
81,30487024
82,682233786
83,456594173
84,13092689184
85,97158131852
86,3951536
87,2943660033
88,642145033
89,574159741
90,5275854025
91,51608743
92,27068053
94,9487581663
95,1943270002
96,527812987
97,4024521
99,4472088880
103,27267
105,483941
106,11644716
201,66570
202,1851672
203,61730824
204,21938
206,2733641
207,27409456
208,19395136
210,11503083
301,10716530
302,39395784
303,377601144
304,2908073723
305,240656464
306,2107349387
307,517436586
308,3915526
401,892629
402,75458015
403,2948974
404,1668030
405,363135
406,4614643
407,1424946
408,4474833
409,52952908
410,9189103
501,952
504,168172
505,32615316
506,65119
507,4900
508,4954698
511,59996102
601,49373
602,27041191
603,50040002
604,4911712
701,735476
702,558958
703,5092600
704,16509876
705,1231052
706,10547321
707,41027
708,3563858
709,58970835
710,39161839
711,13934558
712,78598203
713,3336386
714,133072694
801,3072131056
802,98851911
803,175855243
804,341627085
805,38034953
806,468355
807,58114194
808,121869
809,171757
810,1820646186
811,67264986
812,23827797
813,16122757
814,21636
901,2218821270
902,230739937
904,682628666
905,338445
906,172450259
907,1393970
908,16589647
909,46623506
910,32742763
1001,9199140
1004,7350
1005,54511540
1006,2434252479
1008,660447
1101,73224716
1102,8437405
1103,236810
1104,222909
1105,54902
1106,25434365
1107,4916226
1108,872469958
1109,1600
1201,1402102
1202,65201013
1203,1514903
1204,9651
1205,2895
1206,3195
1207,28230929
1208,70119
1209,13518617
1210,4240
1211,20193134
1212,18898456
1213,3303265
1214,59925
1301,1810034
1302,67665126
1401,10635768
1404,13787366
1504,49317322
1506,44225
1507,14664622
1508,68887
1509,38371
1510,9870
1511,44868647
1512,7354
1513,21099240
1514,173454
1515,14400776
1516,1178146
1517,26716557
1518,18524958
1521,5899013
1601,663043
1602,39562810
1603,3958910
1604,676134745
1605,1505469498
1701,7554981
1702,10097488
1703,15598775
1704,94433539
1801,5271077
1803,791892
1804,28072
1805,286118
1806,18359619
1901,144637213
1902,283085846
1903,572423
1904,46678152
1905,249288614
2001,31748422
2002,861995
2003,9938988
2004,41083414
2005,45202161
2006,8291689
2007,17128950
2008,500968723
2009,149786282
2101,458943366
