commodity_code,trade_value_usd
2936,185427509
2937,30857330
2938,20500102
2939,20594666
2940,10863119
2941,107058072
2942,17059986
3001,5055098
3002,341017141
3003,27163055
3004,709669069
3005,39234322
3006,36652709
3101,4592091
3102,148218702
3103,143635731
3104,742909689
3105,297983771
3201,1440939
3202,9274771
3203,9911850
3204,381470509
3205,3599600
3206,264913693
3207,80003868
3208,138809225
3209,40046443
3210,10795066
3211,5460681
3212,36772612
3213,3181107
3214,54104425
3215,214497483
3301,145798991
3302,460615196
3303,143388432
3304,257133763
3305,65580413
3306,20757454
3307,38650104
3401,75315783
3402,269923661
3403,120611523
3404,55778842
3405,6235591
3406,4204393
3407,3120895
3501,77192088
3502,10002185
3503,34102213
3504,28455743
3505,163595181
3506,143500866
3507,53703578
3602,16036142
3603,50561261
3604,14083704
3605,30110
3606,3932212
3701,27485245
3702,2092072
3703,4578126
3704,226308
3705,469343
3706,23753
3707,13555194
3801,66896241
3802,55198946
3803,141618
3804,7869070
3805,14840959
3806,10683682
3807,198011
3808,568690506
3809,97275548
3810,46400461
3811,227570148
3812,154111841
3813,4979598
3814,23995741
3815,347422467
3816,128653205
3817,52672300
3818,25327376
3819,7161099
3820,7820556
3821,35315086
3822,627757723
3823,75647585
3824,387821256
3825,436841
3826,442
3901,1155165874
3902,1086835271
3903,288727119
3904,100826917
3905,75798403
3906,229247480
3907,769215673
3908,168670800
3909,266246310
3910,80695724
3911,93937983
3912,93133347
3913,26010673
3914,19878891
3915,63037140
3916,25415926
3917,160212361
3918,83346572
3919,307598203
3920,652554544
3921,313629923
3922,23497736
3923,444491360
3924,87842453
3925,35174219
3926,503374547
4001,53784137
4002,542301164
4003,7991275
4004,2709219
4005,27190334
4006,2644759
4007,17913975
4008,32114757
4009,106266554
4010,84479956
4011,521860401
4012,14157725
4013,15434187
4014,24074858
4015,50460124
4016,259808836
4017,3983430
4101,25555732
4102,2664491
4103,3324714
4104,33870647
4105,4104656
4106,1068472
4107,276336118
4112,5672453
4113,21068451
4114,8470447
4115,1987346
4201,714836
4202,253107352
4203,21931635
4205,10540955
4206,370826
4301,140
4302,515327
4303,1784769
4304,239812
4401,402793
4402,697683
4403,32999947
4404,1953122
4405,5637063
4407,119023297
4408,53157736
4409,791146
4410,27976584
4411,35710706
4412,35616052
4413,373137
4414,318716
4415,1772035
4416,605
4417,2758845
4418,7775689
4419,2371932
4420,745545
4421,20093792
4501,10490
4502,281484
4503,3385389
4504,2177078
4601,441199
4602,219827
4701,29455992
4702,207904165
4703,470557263
4704,25864187
4705,61824721
4706,16188142
4707,437892756
4801,5398033
4802,45125520
4803,13543531
4804,118496380
4805,102099551
4806,12885424
4807,6968667
4808,5295232
4809,12794440
4810,151864554
4811,254150956
4812,64499
4813,66253667
4814,15677740
4816,4409549
4817,694368
4818,9256532
4819,289816445
4820,10290527
4821,93862434
4822,1941716
4823,44670931
4901,34834008
4902,3575791
4903,3489934
4904,243900
4905,225730
4906,1094294
4907,4088378
4908,38175336
4909,267532
4910,766532
4911,55800373
5001,37
5002,324
5003,41
5004,520484
5005,1343236
5006,3020
5007,1654755
5101,255755
5102,389956
5103,30428
5104,184
5105,2731624
5106,1451360
5107,2895000
5108,23324
5109,31570
5110,102
5111,3973407
5112,33021323
5113,78199
5201,774649125
5202,428457
5203,1891545
5204,1977385
5205,56536490
5206,29054633
5207,10339140
5208,207019493
5209,111151677
5210,66992662
5211,59070732
5212,8626732
5301,927261
5302,10768
5303,1146810
5305,1571591
5306,202974
5307,14434451
5308,512839
5309,35718821
5310,1729904
5311,415333
5401,18271013
5402,359850520
5403,7665768
5404,28640117
5405,89113
5406,163158
5407,715050050
5408,48406223
5501,60140219
5502,189350779
5503,171944995
5504,60031986
5505,2317671
5506,5642576
5507,14349
5508,17469548
5509,30415959
5510,6386561
5511,1430018
5512,44705022
5513,43118015
5514,31296799
5515,115430968
5516,61044938
5601,39769227
5602,21036462
5603,371736681
5604,29765546
5605,1009084
5606,1095983
5607,62500454
5608,32256559
5609,7645940
5701,390506
5702,837380
5703,6903943
5704,1237392
5705,845023
5801,10341096
5802,5953250
5803,890014
5804,59770909
5805,25005
5806,99500758
5807,66498564
5808,6279694
5809,24163
5810,7185799
5811,3356594
5901,742276
5902,89571900
5903,361678588
5904,173279
5905,319298
5906,19002583
5907,2193677
5908,103753
5909,3711887
5910,16499913
5911,84458898
6001,189210638
6002,45926278
6003,14248831
6004,338634718
6005,113751145
6006,695619838
6101,3588731
6102,3340931
6103,14876338
6104,55878237
6105,12330878
6106,23068604
6107,7039328
6108,25302423
6109,66747012
6110,30614645
6111,8851280
6112,3768942
6113,425314
6114,3312209
6115,11554694
6116,6562470
6117,18481081
6201,9060692
6202,9624636
6203,42629794
6204,68159376
6205,18390493
6206,27427549
6207,661685
6208,1383193
6209,3866485
6210,50138191
6211,10239734
6212,51956059
6213,71899
6214,15001579
6215,393547
6216,1122788
6217,21479015
6301,23688778
6302,21524928
6303,2654804
6304,3823601
6305,21449813
6306,13249387
6307,221802343
6308,87068
6309,493983
6310,20585
6401,6834080
6402,122597950
6403,75316536
6404,155801147
6405,5314629
6406,251405428
6501,62164
6502,489125
6504,904705
6505,10606336
6506,20152633
6507,3175921
6601,17350413
6602,749221
6603,1092897
6701,1983383
6702,23534102
6703,58168835
6704,2619453
6801,48717
6802,37111197
6803,128583
6804,70524068
6805,34004213
6806,48924589
6807,16639253
6808,3288646
6809,3492702
6810,117534676
6811,5904778
6812,7149630
6813,30190553
6814,1984308
6815,36064383
6901,187480
6902,117822827
6903,44830421
6904,127656
6905,982931
6906,23741
6907,267470818
6909,18286432
6910,22881288
6911,12604590
6912,1655580
6913,1907158
6914,2682029
7001,6729459
7002,25899463
7003,1794714
7004,146117
7005,22111687
7006,197219
7007,18457018
7008,6762707
7009,25229455
7010,83386910
7011,480006
7013,34965008
7014,3487642
7015,798414
7016,4055643
7017,9486502
7018,9960688
7019,72660297
7020,18659694
7101,12677
7102,27106698
7103,439484
7104,1340612
7105,1540905
7106,25961368
7107,2288354
7108,1901737717
7109,850569
7110,735308
7111,4609
7112,6074
7113,14898897
7114,474064
7115,5711053
7116,2223232
7117,23471251
7118,72895
7201,5507131
7202,915555288
7203,16468165
7204,449586003
7205,23578299
7206,6109848
7207,1589613583
7208,686177614
7209,385147452
7210,735915259
7211,18005691
7212,118052518
7213,106657007
7214,58016303
7215,10214951
7216,139288829
7217,78174267
7218,20874494
7219,258311123
7220,52320768
7221,13250019
7222,51396624
7223,49063807
7224,27615237
7225,563725355
7226,38744354
7227,187653356
7228,217897198
7229,32245341
7301,18264270
7302,22700982
7303,21086823
7304,666374900
7305,235002671
7306,159828864
7307,224824155
7308,306612292
7309,34223192
7310,39230865
7311,35210621
7312,71428143
7313,452555
7314,33290608
7315,94783276
7316,6756923
7317,16409314
7318,333024395
7319,27523491
7320,41916784
7321,34078225
7322,5242586
7323,69871274
7324,24477636
7325,56888735
7326,204225511
7401,2990162
7402,757711
7403,531202152
7404,52069384
7405,764730
7406,5381715
7407,71825970
7408,85519593
7409,92220582
7410,26272007
7411,91976265
7412,13212898
7413,2846530
7415,39433587
7418,10059886
7419,23006829
7501,1664
7502,37106428
7503,2500
7504,1772243
7505,14995368
7506,15034532
7507,13100085
7508,8369501
7601,353010303
7602,158863118
7603,1451971
7604,54017460
7605,19815135
7606,291052835
7607,256423723
7608,21939054
7609,23670442
7610,53254647
7611,2361390
7612,16784204
7613,1320279
7614,8517951
7615,43507844
7616,109713476
7801,79811513
7804,276846
7806,1126462
7901,285242426
7903,10127855
7904,538984
7905,4108166
7907,16180466
8001,3128683
8002,571
8003,8059370
8007,1315255
8101,2294527
8102,188935
8103,61972300
8104,2833906
8105,2243860
8106,122803
8107,12719
8108,19488541
8109,189481
8110,146566
8111,3056105
8112,1388800
8113,13481
8201,2406673
8202,41712375
8203,22539668
8204,35358516
8205,67117087
8206,10188501
8207,202230132
8208,44867864
8209,26520070
8210,7223560
8211,17474773
8212,30658419
8213,7890971
8214,10228962
8215,20539518
8301,121522162
8302,214958598
8303,8307479
8304,6022252
8305,23352790
8306,4722922
8307,21954793
8308,108993831
8309,72513577
8310,5157393
8311,87143710
8401,6697312
8402,337553080
8403,19845447
8404,221787275
8405,22605716
8406,725718904
8407,184416555
8408,385466207
8409,484934454
8410,32895319
8411,506550637
8412,149747226
8413,907606240
8414,793169183
8415,597988595
8416,183754620
8417,447543361
8418,397669470
8419,879830377
8420,10952687
8421,849915892
8422,508996684
8423,70936893
8424,253698638
8425,100840142
8426,318149941
8427,108638394
8428,447872398
8429,513346693
8430,313829289
8431,869233124
8432,14226608
8433,93599339
8434,9816026
8435,7062492
8436,98877884
8437,95244993
8438,217578515
8439,156763501
8440,4490755
8441,155101128
8442,14010976
8443,710747720
8444,14276978
8445,49783535
8446,25681674
8447,42335563
8448,79815278
8449,20344322
8450,155309152
8451,105938814
8452,87780504
8453,85314857
8454,82558389
8455,118826157
8456,32226122
8457,67231162
8458,44355802
8459,49580492
8460,49227055
8461,27277695
8462,128939722
8463,33385495
8464,20238376
8465,72573176
8466,127466214
8467,177001555
8468,23616841
8470,44373443
8471,2022836402
8472,77725248
8473,259569126
8474,409109282
8475,23742217
8476,10624601
8477,528284111
8478,113630746
8479,1044507034
8480,319833768
8481,863381816
8482,430315490
8483,487737570
8484,142687831
8486,26786335
8487,52575251
8501,401019605
8502,668306277
8503,193055789
8504,751468601
8505,56393929
8506,150172718
8507,462280798
8508,29184545
8509,117436979
8510,47852338
8511,148628742
8512,152137017
8513,40012525
8514,437102055
8515,136739226
8516,305741386
8517,5963122838
8518,319411138
8519,14279728
8521,21554998
8522,30386066
8523,285617417
8525,170400482
8526,198301983
8527,44654409
8528,307534305
8529,1075247428
8530,28515720
8531,81533965
8532,304576898
8533,115706575
8534,355050901
8535,195999343
8536,908081896
8537,469097871
8538,269865357
8539,286701854
8540,2770970
8541,490089432
8542,1789557394
8543,203180542
8544,848256221
8545,39515744
8546,37423120
8547,48998250
8548,24951709
8601,4481
8602,6870028
8603,5381449
8604,11266184
8606,14049432
8607,65797381
8608,12101273
8609,49286334
8701,47596878
8702,43872035
8703,611712312
8704,289356173
8705,70483107
8706,3703618
8707,6967586
8708,1841514325
8709,85221867
8710,430111619
8711,54327831
8712,88227158
8713,8335666
8714,779974688
8715,16641827
8716,59130209
8801,372
8802,58586487
8803,263851616
8804,3491900
8805,62436610
8901,786626603
8902,14281
8903,10520753
8904,38011965
8905,79299266
8906,30020041
8907,10581640
8908,1.00E+05
9001,51815476
9002,28214587
9003,19172317
9004,38568902
9005,32325266
9006,27178596
9007,5651602
9008,312992
9010,3837579
9011,15849862
9012,4337564
9013,61763018
9014,20203297
9015,71282199
9016,2931215
9017,24445521
9018,702703348
9019,202703195
9020,21262189
9021,24300519
9022,211119555
9023,19947827
9024,31519553
9025,75410787
9026,193855533
9027,251322691
9028,58514223
9029,93735787
9030,113450749
9031,233664160
9032,233802939
9033,31865609
9101,31304542
9102,129646510
9103,60847
9104,1037089
9105,5126062
9106,2421645
9107,7641498
9108,150637
9109,684067
9110,430257
9111,372614
9112,250591
9113,2269019
9114,1241962
9201,1051442
9202,4618823
9205,1453202
9206,1629994
9207,11126246
9208,501830
9209,123490020
9301,94967662
9302,6366983
9303,523611
9304,22824781
9305,53196796
9306,222416276
9307,4318341
9401,176966211
9402,57351756
9403,292851543
9404,44181641
9405,167825459
9406,306740792
9503,155412045
9504,26905399
9505,7599523
9506,105330062
9507,38431841
9508,4053067
9601,248371
9602,2582986
9603,72752954
9604,602803
9605,1004439
9606,50093646
9607,93630801
9608,49653179
9609,17218578
9610,1158559
9611,1832141
9612,29993239
9613,49367144
9614,251640
9615,14415227
9616,40530564
9617,17800062
9618,1827946
9619,43389272
9620,12434075
9701,1151513
9702,30486
9703,523423
9704,15272
9705,16152
9706,60400
9999,267416637
10129,493080
10221,2609334
10229,428106902
10239,4100171
10410,91205
10420,218489
10511,31815218
10513,340
10514,7145
10594,9446
10599,17865
10611,152120
10614,4931
10619,1303091
10620,1089179
10632,322528
10633,16623
10639,631099
10690,21369
20120,862681
20130,26842367
20220,51512969
20230,507770894
20319,513
20322,274145
20329,2489433
20422,36345
20423,18936
20430,1116057
20441,1611925
20442,3377288
20443,1839359
20610,48489
20621,34775668
20622,4564633
20629,71802858
20712,5494
20714,9482
20745,1216
20760,8
20890,79618
20990,127
21011,175613
21019,4215
21020,176
21093,100
21099,1323513
30111,2843544
30119,66650
30192,120
30199,8551
30211,17894931
30214,7303935
30221,24619
30224,2928
30229,18356
30233,5710
30235,1949
30239,142
30243,86687
30244,5173
30245,28700
30247,1157
30249,9685
30251,610
30273,552
30274,13688
30282,7036
30284,3211
30285,17590
30289,261208
30291,71282
30311,126652
30312,3292951
30313,3463898
30314,1511594
30319,345519
30324,162
30326,40000
30331,4195
30333,3923
30339,704169
30341,29317
30342,17126391
30343,34895377
30344,2285384
30345,28310
30349,149265
30351,5187
30353,13011608
30354,29642965
30355,153748
30357,6095043
30359,2335852
30363,10558620
30367,109021
30369,120311
30381,134126
30382,1057
30383,87613
30384,77871
30389,3513288
30391,1527585
30392,986598
30399,14400
30439,73632
30441,71494
30449,87
30452,100
30455,58
30459,216657
30469,290
30471,450
30474,112
30475,108103
30481,1416296
30482,217410
30483,47109
30484,138342
30485,29
30487,1514860
30489,586289
30494,85442
30499,3087078
30510,610866
30520,72010
30532,13072
30539,19548
30541,1454
30549,226
30552,9056
30553,12
30559,163813
30561,145
30563,3600
30571,71707
30572,292636
30579,4262
30612,1067
30614,51182470
30616,2426813
30617,17443192
30619,643510
30632,48060
30633,329867
30635,63557
30636,4833639
30639,177
30693,385027
30695,21
30699,54061
30711,14690
30712,18825
30721,31363
30722,278375
30729,4199
30732,19577
30739,474
30742,8540
30743,5772929
30749,70
30751,4247
30752,224355
30760,6793
30771,35984
30772,2648115
30779,18
30781,21399
30782,1622
30783,4344
30791,304
30792,200
30799,288
30811,1236
30812,21959
30819,56066
30821,277724
30822,2623
30890,5
40110,103859
40120,1013510
40140,534445
40150,9652990
40210,541582796
40221,157934363
40229,135523
40291,976164
40299,21226251
40310,1846345
40390,17995070
40410,151363332
40490,2542392
40510,62556801
40520,430364
40590,31497355
40610,21981296
40620,22468401
40630,14587193
40640,67097
40690,59154441
40711,351435
40719,26444
40790,15
40811,4122828
40819,168984
40891,5508835
40899,29042
40900,26199541
41000,566231
50100,58504981
50210,235175
50290,9149457
50400,292
50510,43436339
50590,24375781
50690,968
50710,99
50790,2052
50800,305099
51000,783
51110,1134392
51191,7056005
51199,4909998
60110,378361
60120,12012
60210,342755
60220,14099
60230,337
60240,71
60290,3280935
60311,28623
60312,4505
60313,75112
60314,18917
60315,1876
60319,2606467
60390,246968
60420,516835
60490,488743
70110,3320029
70190,14329247
70200,4052
70310,65512221
70320,585785247
70390,15600
70410,2615976
70420,11688
70490,5209789
70519,8758
70521,124
70529,578
70610,412731
70690,3753
70700,354
70810,264314
70890,2930
70920,358
70930,584
70940,1493690
70951,2075073
70959,7580218
70960,37
70970,12177
70991,36
70992,13000
70993,1950
70999,1157204
71010,112
71021,968757
71022,34069
71029,73029
71030,47938
71040,1409382
71080,493944
71090,2314186
71120,11267
71140,2590
71151,415
71159,130
71190,61640
71220,17364483
71231,440953
71232,1308830
71233,571496
71239,1096633
71290,15623887
71310,3091694
71320,325087
71331,100304775
71332,246555
71333,380098
71335,822542
71339,1139504
71340,63723
71350,6169434
71360,9154
71390,296603
71410,565942
71420,44
71430,62983
71440,471005
71490,807561
80111,4960245
80119,525482
80121,176
80122,4134
80131,19219
80132,4592963
80211,677
80212,12160517
80221,30
80222,205569
80231,36558
80232,584274
80241,2657
80242,27015
80251,66531
80252,82369
80261,77111
80262,76718
80280,511440
80290,188319
80310,10
80390,11229
80410,81371207
80420,88129
80430,22807
80440,569053
80450,804
80510,23310124
80521,98789385
80529,16
80540,155182
80550,28062260
80590,1741
80610,273268451
80620,4704932
80711,4
80719,61
80810,326230953
80830,301944907
80910,20364
80921,28707
80929,3249154
80930,1738625
80940,5734908
81010,1985583
81020,1502932
81030,86
81040,415309
81050,13832139
81060,252130
81070,469762
81090,72559525
81110,1972633
81120,216987
81190,2982649
81290,93
81310,165698
81320,296536
81330,1190
81340,1343143
81350,30200
81400,78501
90111,31478316
90112,4213
90121,6668726
90122,96178
90190,32612
90210,2088652
90220,5379890
90230,3393406
90240,14994797
90300,2777
90411,1071807
90412,914382
90421,52323399
90422,14920906
90510,21122745
90520,11876
90611,9269679
90619,5120580
90620,808685
90710,12268825
90720,74102
90811,598891
90812,729182
90821,27650
90822,32318
90831,358634
90832,13992
90921,18603256
90922,772171
90931,2710925
90932,232314
90961,2758172
90962,90188
91011,16687332
91012,245436
91020,447592
91030,2495378
91091,748083
91099,3593635
100111,83
100119,132
100199,2616036372
100390,116438
100490,59561
100510,109112
100590,172540208
100610,488751
100630,19373465
100640,175546785
100790,42
100810,406
100821,1997
100829,34198313
100830,3098112
100850,141511
100890,101878
110100,13627930
110220,26648
110290,233380
110311,56563
110313,2289647
110319,154574
110320,34327
110412,6978395
110419,21305
110422,11463
110423,416
110429,125717
110430,8666
110510,132904
110520,12600369
110610,4107
110620,399354
110630,907690
110710,7440380
110720,116058
110811,13533503
110812,125619664
110813,15959749
110814,63888755
110819,237955
110820,17140473
110900,4498104
120110,611
120190,1003420996
120230,18299
120241,7641219
120242,329268090
120300,347591
120400,161905
120510,22100
120590,357087
120600,19262092
120710,20980
120721,14
120729,184
120730,3
120740,10573918
120750,10345
120760,33
120770,3311
120799,2370128
120810,3590227
120890,14830
120910,225
120922,22467
120924,55
120929,623461
120930,29189
120991,10855220
120999,232912
121010,3939
121020,303664
121120,157446
121140,15
121190,11415022
121221,5611268
121229,459781
121291,366
121292,155022
121293,5
121299,9315309
121300,1055976
121490,3297778
130120,2296665
130190,2396069
130211,418712
130212,2164768
130213,1031484
130219,29904106
130220,5332381
130231,291085
130232,16559609
130239,20275514
140110,1057532
140120,40438
140190,5412
140420,766
140490,425665
150110,858
150190,304667
150210,268
150290,2
150300,4
150410,714960
150420,15408367
150430,1207
150500,460362
150600,456333
150710,26471
150790,32729061
150810,6183
150890,55335
150910,10888934
150990,1707096
151000,641616
151110,197908
151190,740974
151211,2359
151219,9858685
151221,4
151229,421
151311,38135316
151319,3453493
151321,318
151329,676595
151411,1200
151419,12299823
151491,6444
151499,153518
151511,105996
151519,1970212
151521,77980
151529,4941897
151530,4085477
151550,9097089
151590,5515265
151610,443386
151620,27098163
151710,4944849
151790,23799792
151800,8219290
152000,141813
152110,1309055
152190,44891
152200,44
160100,225951
160210,4999
160231,5010
160232,23854
160239,641565
160241,4995
160249,4850538
160250,19881951
160290,166
160300,338121
160411,55271
160412,26
160413,763769
160414,1166019
160415,4534702
160416,107609
160417,410269
160418,4557
160419,535376
160420,11838097
160431,120347
160432,204647
160510,4149282
160521,1055589
160529,368152
160530,1185
160551,2147
160552,18218
160554,23753
160555,475420
160556,306723
160557,25430
160559,24156
160561,111
160563,40792
160569,6574
170112,10
170114,1813551706
170191,478
170199,122375255
170211,50163194
170219,10099052
170220,158929
170230,87887202
170240,12872694
170250,3607054
170260,20690017
170290,76422502
170310,280955
170390,18167667
170410,3711587
170490,56087431
180100,505495460
180200,20037
180310,3373208
180320,8277239
180400,4181552
180500,55631770
180610,2699772
180620,9710694
180631,7453962
180632,6664648
180690,47197754
190110,74062510
190120,9267814
190190,236973024
190211,433352
190219,7414494
190220,658810
190230,29206719
190240,32945
190300,1863494
190410,21590316
190420,734162
190430,868
190490,2967611
190510,531271
190520,1172
190531,28683465
190532,10340224
190540,4298618
190590,48771434
200110,254161
200190,541499
200210,660397
200290,14066042
200310,3940514
200390,441350
200410,67031968
200490,307544
200510,322753
200520,1221504
200540,534492
200551,840382
200559,249343
200560,232885
200570,387395
200580,3854318
200591,76659
200599,18993963
200600,1116116
200710,405826
200791,77341
200799,14969280
200811,4160015
200819,16712902
200820,34432
200830,5896660
200840,2039
200850,3619
200860,2581366
200870,679720
200880,623070
200891,108
200893,65439
200897,1327296
200899,10626065
200911,10118863
200912,310301
200919,630779
200921,41007
200929,938081
200931,173313
200939,1547934
200941,45971
200949,36083
200950,61120
200961,431908
200969,659318
200971,156577
200979,1605947
200981,142910
200989,4747924
200990,2873153
210111,60435390
210112,24857161
210120,20178986
210130,1120857
210210,15495972
210220,8780134
210230,17444000
210310,15648193
210320,2681747
210330,1039470
210390,69029819
210410,13368886
210420,1041961
210500,34682014
210610,37853391
210690,495038254
220110,1112965
220190,49133
220210,26225454
220291,3615
220299,60301904
220300,452751
220410,32621
220421,4179460
220422,48
220429,40992
220430,1293
220510,34390
220590,1241
220600,304522
220710,22960805
220720,179444
220820,80460
220830,2088571
220840,116331
220850,333288
220860,226697
220870,170064
220890,2097698
220900,1912185
230110,246420627
230120,81722831
230210,2954
230230,112047
230240,68795
230250,1189073
230310,119140206
230320,3475
230330,188170207
230400,1938224760
230610,9445
230630,695166
230641,1194752
230649,207423
230650,137851
230660,96735
230690,2038403
230700,18865
230800,652802
230910,119813153
230990,210875308
240110,66689205
240120,475947464
240130,7775699
240210,2192695
240220,47171809
240290,16367
240311,141751
240319,47171994
240391,5461783
240399,11749717
250100,94561068
250200,1580874
250300,66342778
250410,2120133
250490,471438
250510,2159252
250590,786653
250610,3189639
250620,5981719
250700,25230645
250810,21354676
250830,5755211
250840,22599205
250850,527741
250860,1594984
250870,535375
250900,208278
251010,652152
251020,196628272
251110,9880623
251200,3119472
251310,431526
251320,7055578
251400,118322
251511,266789
251512,6840502
251520,1477
251611,77709
251612,1379163
251620,59729
251690,5092
251710,2369057
251730,2
251741,215036
251749,990820
251810,2657108
251820,77110
251830,276995
251910,2395801
251990,30094958
252010,60902521
252020,4214226
252100,26944088
252210,23401926
252220,307749
252230,57562
252310,32497
252321,58115
252329,8963
252330,2227707
252390,5023
252490,40364910
252510,42505
252520,2319995
252530,48
252610,100943
252620,22188370
252800,2082835
252910,12465061
252921,24477526
252922,778819
252930,464886
253010,1488335
253020,4309873
253090,8418238
